VisitID,TreeID,score,note,date
3526,1542,0,"NA
",17/04/2015
3527,1677,0,"NA
",17/04/2015
3528,1679,0,"NA
",17/04/2015
3529,1683,0,"NA
",17/04/2015
3530,1690,>3,"NA
",17/04/2015
3531,1702,0,"NA
",17/04/2015
3532,1704,0,"NA
",17/04/2015
3533,1707,0,"NA
",17/04/2015
3534,925,<2,"NA
",17/04/2015
3535,1483,0,"NA
",17/04/2015
3536,1484,0,"NA
",17/04/2015
3537,1697,>1,"NA
",17/04/2015
3538,119,>2,"NA
",17/04/2015
3539,130,>3,"NA
",17/04/2015
3540,127,<3,"NA
",17/04/2015
3541,128,>3,"NA
",17/04/2015
3542,1466,>3,"NA
",17/04/2015
3543,104,0,"NA
",17/04/2015
3544,116,>3,"NA
",17/04/2015
3545,1740,>3,"NA
",17/04/2015
3546,1746,0,"NA
",17/04/2015
3547,1748,0,"NA
",17/04/2015
3548,1749,<2,"NA
",17/04/2015
3549,1759,<2,"NA
",17/04/2015
3550,1719,0,"NA
",17/04/2015
3551,1722,<2,"NA
",17/04/2015
3552,1731,>1,"NA
",17/04/2015
3553,1736,>4,"NA
",17/04/2015
3554,1737,>4,"NA
",17/04/2015
3555,1426,>3,"NA
",17/04/2015
3556,1427,0,"NA
",17/04/2015
3557,1444,<2,"NA
",17/04/2015
3558,1450,0,"NA
",17/04/2015
3559,1469,>1,"NA
",17/04/2015
3560,1474,>3,"NA
",17/04/2015
3561,1458,0,"NA
",17/04/2015
3562,1459,>1,"NA
",17/04/2015
3563,1465,>3,"NA
",17/04/2015
3564,913,>3,"NA
",17/04/2015
3565,1626,<3,"NA
",17/04/2015
3566,1649,>1,"NA
",17/04/2015
3567,713,0,"NA
",17/04/2015
3568,637,>2,"NA
",17/04/2015
3569,1493,<3,"NA
",17/04/2015
3570,1546,>3,"NA
",17/04/2015
3571,2718,<1,"NA
",17/04/2015
3572,1437,<3,"NA
",17/04/2015
3573,1448,0,"NA
",17/04/2015
3574,1452,>3,"NA
",17/04/2015
3575,442,0,"NA
",17/04/2015
3576,436,0,"NA
",17/04/2015
3577,444,<3,"NA
",17/04/2015
3578,445,<3,"NA
",17/04/2015
3579,175,0,"NA
",17/04/2015
3580,182,<3,"NA
",17/04/2015
3581,147,>1,"NA
",17/04/2015
3582,185,>3,"NA
",17/04/2015
3583,143,>3,"NA
",17/04/2015
3584,184,<3,"NA
",17/04/2015
3585,358,0,"NA
",17/04/2015
3586,363,<1,"NA
",17/04/2015
3587,364,>1,"NA
",17/04/2015
3588,370,<2,"NA
",17/04/2015
3589,345,<3,"NA
",17/04/2015
3590,349,<3,"NA
",17/04/2015
3591,350,>1,"NA
",17/04/2015
3592,352,>1,"NA
",17/04/2015
3593,353,<1,"NA
",17/04/2015
3594,355,<1,"NA
",17/04/2015
3595,356,0,"NA
",17/04/2015
3596,748,<1,"NA
",17/04/2015
3597,15,<3,"NA
",17/04/2015
3598,12,>4,"NA
",17/04/2015
3599,14,<4,"NA
",17/04/2015
3600,2715,<2,"NA
",17/04/2015
3601,1943,<2,"NA
",17/04/2015
3602,1944,<2,"NA
",17/04/2015
3603,190,<3,"NA
",17/04/2015
3604,188,<5,"NA
",17/04/2015
3605,193,<1,"NA
",17/04/2015
3606,194,>1,"NA
",17/04/2015
3607,984,0,"NA
",17/04/2015
3608,1960,>1,"NA
",17/04/2015
3609,1963,<1,"NA
",17/04/2015
3610,1964,0,"NA
",17/04/2015
3611,1968,0,"NA
",17/04/2015
3612,839,<1,"NA
",17/04/2015
3613,837,<1,"NA
",17/04/2015
3614,1989,0,"NA
",17/04/2015
3615,1990,>2,"NA
",17/04/2015
3616,1991,>1,"NA
",17/04/2015
3617,24,<3,"NA
",16/04/2015
3618,2090,<3,"NA
",16/04/2015
3619,1100,>2,"NA
",17/04/2015
3620,1101,>4,"NA
",17/04/2015
3621,1971,0,"NA
",17/04/2015
3622,1093,>2,"NA
",17/04/2015
3623,1096,<1,"NA
",17/04/2015
3624,1969,0,"NA
",17/04/2015
3625,1104,<4,"NA
",17/04/2015
3626,2057,<3,"NA
",17/04/2015
3627,2068,<2,"NA
",17/04/2015
3628,827,>1,"NA
",17/04/2015
3629,828,<2,"NA
",17/04/2015
3630,829,<3,"NA
",17/04/2015
3631,830,<1,"NA
",17/04/2015
3632,900,<1,"NA
",17/04/2015
3633,16,<4,"NA
",17/04/2015
3634,21,<1,"NA
",17/04/2015
3635,19,>1,"NA
",17/04/2015
3636,24,<3,"NA
",17/04/2015
3637,2090,<3,"NA
",17/04/2015
3638,1163,>4,"NA
",17/04/2015
3639,1162,>4,"NA
",17/04/2015
3640,2040,0,"NA
",17/04/2015
3641,2033,0,"NA
",17/04/2015
3642,197,>4,"NA
",17/04/2015
3643,209,>4,"NA
",17/04/2015
3644,2007,<3,"NA
",17/04/2015
3645,2009,<1,"NA
",17/04/2015
3646,2012,<4,"NA
",17/04/2015
3647,2013,>4,"NA
",17/04/2015
3648,202,>1,"NA
",17/04/2015
3649,345,<3,"NA
",17/04/2015
3650,11,>3,"NA
",17/04/2015
3651,10,>1,"NA
",17/04/2015
3652,17,<2,"NA
",17/04/2015
3653,1621,>1,"NA
",17/04/2015
3654,92,0,"NA
",14/04/2015
3655,22,<3,"NA
",17/04/2015
3656,20,0,"NA
",17/04/2015
3657,23,<3,"NA
",17/04/2015
3658,1317,<3,"NA
",18/04/2015
3659,1313,>1,"NA
",18/04/2015
3660,1314,<2,"NA
",18/04/2015
3661,2719,0,"NA
",18/04/2015
3662,949,0,"NA
",18/04/2015
3663,1303,0,"NA
",18/04/2015
3664,1304,>2,"NA
",18/04/2015
3665,1306,0,"NA
",18/04/2015
3666,1307,<1,"NA
",18/04/2015
3667,1211,>4,"NA
",18/04/2015
3668,1215,<4,"NA
",18/04/2015
3669,1225,<3,"NA
",18/04/2015
3670,1234,0,"NA
",18/04/2015
3671,1242,<4,"NA
",18/04/2015
3672,1271,>3,"NA
",18/04/2015
3673,1273,0,"NA
",18/04/2015
3674,1319,>3,"NA
",18/04/2015
3675,1321,<1,"NA
",18/04/2015
3676,1322,<4,"NA
",18/04/2015
3677,1324,<4,"NA
",18/04/2015
3678,46,<2,"NA
",18/04/2015
3679,47,>1,"NA
",18/04/2015
3680,49,<1,"NA
",18/04/2015
3681,61,<4,"NA
",18/04/2015
3682,1279,<2,"NA
",18/04/2015
3683,6,>4,"NA
",18/04/2015
3684,7,<2,"NA
",18/04/2015
3685,1403,<3,"NA
",18/04/2015
3686,1405,<3,"NA
",18/04/2015
3687,1083,>2,"NA
",18/04/2015
3688,1091,0,"NA
",18/04/2015
3689,1125,>1,"NA
",18/04/2015
3690,1128,<3,"NA
",18/04/2015
3691,898,<2,"NA
",18/04/2015
3692,1203,<2,"NA
",18/04/2015
3693,1205,>3,"NA
",18/04/2015
3694,1208,>4,"NA
",18/04/2015
3695,1143,<4,"NA
",18/04/2015
3696,1177,0,"NA
",18/04/2015
3697,1274,<3,"NA
",18/04/2015
3698,1134,0,"NA
",18/04/2015
3699,1137,<3,"NA
",18/04/2015
3700,1180,<4,"NA
",18/04/2015
3701,1067,<3,"NA
",18/04/2015
3702,1184,<3,"NA
",18/04/2015
3703,30,>3,"NA
",18/04/2015
3704,34,0,"NA
",18/04/2015
3705,28,>2,"NA
",18/04/2015
3706,29,>3,"NA
",18/04/2015
3707,31,>1,"NA
",18/04/2015
3708,890,>3,"NA
",18/04/2015
3709,891,0,"NA
",18/04/2015
3710,895,<4,"NA
",18/04/2015
3711,1399,<3,"NA
",18/04/2015
3712,1400,<2,"NA
",18/04/2015
3713,1401,<1,"NA
",18/04/2015
3714,1390,>1,"NA
",18/04/2015
3715,991,<4,"NA
",18/04/2015
3716,1662,>2,"NA
",18/04/2015
3717,1670,0,"NA
",18/04/2015
3718,889,>3,"NA
",18/04/2015
3719,1016,<4,"NA
",18/04/2015
3720,870,<3,"NA
",18/04/2015
3721,872,<3,"NA
",18/04/2015
3722,880,>3,"NA
",18/04/2015
3723,897,<1,"NA
",18/04/2015
3724,1674,<4,"NA
",18/04/2015
3725,1003,<4,"NA
",18/04/2015
3726,937,0,"NA
",18/04/2015
3727,942,>3,"NA
",18/04/2015
3728,996,0,"NA
",18/04/2015
3729,1014,<4,"NA
",18/04/2015
3730,1018,<1,"NA
",18/04/2015
3731,1020,<3,"NA
",18/04/2015
3732,1667,>2,"NA
",18/04/2015
3733,933,<2,"NA
",18/04/2015
3734,962,>3,"NA
",18/04/2015
3735,1550,<1,"NA
",18/04/2015
3736,1552,<3,"NA
",18/04/2015
3737,842,>3,"NA
",18/04/2015
3738,843,<1,"NA
",18/04/2015
3739,844,<3,"NA
",18/04/2015
3740,1555,0,"NA
",18/04/2015
3741,237,0,"NA
",18/04/2015
3742,230,>3,"NA
",18/04/2015
3743,1593,<2,"NA
",18/04/2015
3745,1608,<2,"NA
",18/04/2015
3746,1612,0,"NA
",18/04/2015
3747,1564,<3,"NA
",18/04/2015
3748,1570,<2,"NA
",18/04/2015
3749,1573,0,"NA
",18/04/2015
3750,854,<3,"NA
",18/04/2015
3751,856,>3,"NA
",18/04/2015
3752,857,<3,"NA
",18/04/2015
3753,2153,<3,"NA
",18/04/2015
3754,1244,<3,"NA
",18/04/2015
3755,1258,<2,"NA
",18/04/2015
3756,970,>1,"NA
",18/04/2015
3757,2149,<3,"NA
",18/04/2015
3758,983,<3,"NA
",18/04/2015
3759,973,<3,"NA
",18/04/2015
3760,974,<3,"NA
",18/04/2015
3761,1576,<2,"NA
",18/04/2015
3762,1577,0,"NA
",18/04/2015
3763,1580,0,"NA
",18/04/2015
3764,1581,0,"NA
",18/04/2015
3765,2717,<4,"NA
",18/04/2015
3766,300,>1,"NA
",18/04/2015
3767,302,<2,"NA
",18/04/2015
3768,304,>3,"NA
",18/04/2015
3769,305,0,"NA
",18/04/2015
3770,1613,<1,"NA
",18/04/2015
3771,1781,<3,"NA
",18/04/2015
3772,1609,<2,"NA
",18/04/2015
3773,1787,<3,"NA
",18/04/2015
3774,1788,<3,"NA
",18/04/2015
3775,1615,<4,"NA
",18/04/2015
3776,1616,<1,"NA
",18/04/2015
3777,258,<3,"NA
",18/04/2015
3778,270,<1,"NA
",18/04/2015
3779,278,>3,"NA
",18/04/2015
3780,281,0,"NA
",18/04/2015
3781,277,0,"NA
",18/04/2015
3782,1584,0,"NA
",18/04/2015
3783,1585,<3,"NA
",18/04/2015
3784,1586,0,"NA
",18/04/2015
3785,322,<2,"NA
",18/04/2015
3786,324,0,"NA
",18/04/2015
3787,325,>3,"NA
",18/04/2015
3788,326,<1,"NA
",18/04/2015
3789,579,>3,"NA
",18/04/2015
3790,580,<1,"NA
",18/04/2015
3791,581,<2,"NA
",18/04/2015
3792,582,>4,"NA
",18/04/2015
3793,137,<4,"NA
",18/04/2015
3794,138,>2,"NA
",18/04/2015
3795,139,0,"NA
",18/04/2015
3796,140,<3,"NA
",18/04/2015
3797,600,<3,"NA
",18/04/2015
3798,601,<2,"NA
",18/04/2015
3799,602,<4,"NA
",18/04/2015
3800,606,<2,"NA
",18/04/2015
3801,607,<1,"NA
",18/04/2015
3802,608,0,"NA
",18/04/2015
3803,609,0,"NA
",18/04/2015
3804,460,<4,"NA
",18/04/2015
3805,465,>2,"NA
",18/04/2015
3806,469,0,"NA
",18/04/2015
3807,477,<3,"NA
",18/04/2015
3808,478,>1,"NA
",18/04/2015
3809,473,0,"NA
",18/04/2015
3810,476,<4,"NA
",18/04/2015
3811,468,0,"NA
",18/04/2015
3812,26,<3,"NA
",18/04/2015
3813,27,<3,"NA
",18/04/2015
3814,4,>4,"NA
",18/04/2015
3815,1,<4,"NA
",18/04/2015
3816,2,<4,"NA
",18/04/2015
3817,3,>1,"NA
",18/04/2015
3818,5,>4,"NA
",18/04/2015
3819,549,0,"NA
",18/04/2015
3820,564,<3,"NA
",18/04/2015
3821,559,<3,"NA
",18/04/2015
3822,572,>3,"NA
",18/04/2015
3823,1506,>1,"NA
",18/04/2015
3824,1621,>1,"NA
",19/04/2015
3825,1423,>3,"NA
",19/04/2015
3826,639,<1,"NA
",19/04/2015
3827,1374,>1,"NA
",19/04/2015
3828,657,>3,"NA
",19/04/2015
3829,652,<3,"NA
",19/04/2015
3830,80,>3,"NA
",19/04/2015
3831,83,0,"NA
",19/04/2015
3832,88,>3,"NA
",19/04/2015
3833,89,0,"NA
",19/04/2015
3834,93,0,"NA
",19/04/2015
3835,94,0,"NA
",19/04/2015
3836,95,>3,"NA
",19/04/2015
3837,96,>3,"NA
",19/04/2015
3838,97,<3,"NA
",19/04/2015
3839,98,>3,"NA
",19/04/2015
3840,69,>3,"NA
",19/04/2015
3841,77,<3,"NA
",19/04/2015
3842,92,0,"NA
",19/04/2015
3843,1260,>1,"NA
",18/04/2015
3844,1262,<3,"NA
",18/04/2015
3845,1269,>1,"NA
",18/04/2015
3846,1270,<1,"NA
",18/04/2015
3847,694,<3,"NA
",19/04/2015
3848,693,>3,"NA
",19/04/2015
3849,726,0,"NA
",19/04/2015
3850,727,0,"NA
",19/04/2015
3851,1417,<1,"NA
",19/04/2015
3852,1420,0,"NA
",19/04/2015
3853,761,<2,"NA
",19/04/2015
3854,756,<2,"NA
",19/04/2015
3855,764,<2,"NA
",19/04/2015
3856,767,<3,"NA
",19/04/2015
3857,1372,0,"NA
",19/04/2015
3858,1333,<1,"NA
",19/04/2015
3859,1351,<1,"NA
",19/04/2015
3860,1352,<1,"NA
",19/04/2015
3861,1356,0,"NA
",19/04/2015
3862,1361,>4,"NA
",19/04/2015
3863,1524,0,"NA
",19/04/2015
3864,1531,>1,"NA
",19/04/2015
3865,1532,<2,"NA
",19/04/2015
3866,1544,<2,"NA
",19/04/2015
3867,1488,>1,"NA
",19/04/2015
3868,1491,>1,"NA
",19/04/2015
3869,1542,0,"NA
",19/04/2015
3870,1677,<1,"NA
",19/04/2015
3871,1679,>1,"NA
",19/04/2015
3872,1683,0,"NA
",19/04/2015
3873,1690,>3,"NA
",19/04/2015
3874,1702,<2,"NA
",19/04/2015
3875,1704,>1,"NA
",19/04/2015
3876,1707,>1,"NA
",19/04/2015
3877,925,<3,"NA
",19/04/2015
3878,1483,>1,"NA
",19/04/2015
3879,1484,0,"NA
",19/04/2015
3880,1697,<1,"NA
",19/04/2015
3881,112,0,"NA
",19/04/2015
3882,119,<3,"NA
",19/04/2015
3883,130,<4,"NA
",19/04/2015
3884,127,<3,"NA
",19/04/2015
3885,128,<4,"NA
",19/04/2015
3886,1466,>3,"NA
",19/04/2015
3887,104,0,"NA
",19/04/2015
3888,116,>4,"NA
",19/04/2015
3889,1715,>3,"NA
",19/04/2015
3890,1740,>3,"NA
",19/04/2015
3891,1746,<3,"NA
",19/04/2015
3892,1748,0,"NA
",19/04/2015
3893,1749,<3,"NA
",19/04/2015
3894,1759,<2,"NA
",19/04/2015
3895,1719,0,"NA
",19/04/2015
3896,1722,<2,"NA
",19/04/2015
3897,1731,>1,"NA
",19/04/2015
3898,1736,>4,"NA
",19/04/2015
3899,1737,>4,"NA
",19/04/2015
3900,1426,>3,"NA
",19/04/2015
3901,1427,>1,"NA
",19/04/2015
3902,1444,>1,"NA
",19/04/2015
3903,1450,>1,"NA
",19/04/2015
3904,1469,>1,"NA
",19/04/2015
3905,1474,0,"NA
",19/04/2015
3906,1458,0,"NA
",19/04/2015
3907,1459,<1,"NA
",19/04/2015
3908,1465,<4,"NA
",19/04/2015
3909,913,>3,"NA
",19/04/2015
3910,1626,<3,"NA
",19/04/2015
3911,1649,<2,"NA
",19/04/2015
3912,713,<1,"NA
",19/04/2015
3913,637,>2,"NA
",19/04/2015
3914,1493,<3,"NA
",19/04/2015
3915,1546,>3,"NA
",19/04/2015
3916,2718,<1,"NA
",19/04/2015
3917,1437,<3,"NA
",19/04/2015
3918,1448,<3,"NA
",19/04/2015
3919,1452,>3,"NA
",19/04/2015
3920,1506,>1,"NA
",19/04/2015
3921,442,0,"NA
",19/04/2015
3922,436,>1,"NA
",19/04/2015
3923,444,>1,"NA
",19/04/2015
3924,445,<3,"NA
",19/04/2015
3925,175,0,"NA
",19/04/2015
3926,182,<3,"NA
",19/04/2015
3927,147,>1,"NA
",19/04/2015
3928,185,<3,"NA
",19/04/2015
3929,143,>3,"NA
",19/04/2015
3930,184,>3,"NA
",19/04/2015
3931,358,0,"NA
",19/04/2015
3932,363,0,"NA
",19/04/2015
3933,364,<3,"NA
",19/04/2015
3934,370,<3,"NA
",19/04/2015
3935,345,<4,"NA
",19/04/2015
3936,349,<4,"NA
",19/04/2015
3937,350,>1,"NA
",19/04/2015
3938,352,>1,"NA
",19/04/2015
3939,353,<3,"NA
",19/04/2015
3940,355,<1,"NA
",19/04/2015
3941,356,0,"NA
",19/04/2015
3942,748,<1,"NA
",19/04/2015
3943,15,>3,"NA
",19/04/2015
3944,10,<3,"NA
",19/04/2015
3945,12,>4,"NA
",19/04/2015
3946,14,>4,"NA
",19/04/2015
3947,2715,<3,"NA
",19/04/2015
3948,1943,>1,"NA
",19/04/2015
3949,1944,0,"NA
",19/04/2015
3950,190,>3,"NA
",19/04/2015
3951,188,<4,"NA
",19/04/2015
3952,193,0,"NA
",19/04/2015
3953,194,>1,"NA
",19/04/2015
3954,984,0,"NA
",19/04/2015
3955,1960,0,"NA
",19/04/2015
3956,1963,<1,"NA
",19/04/2015
3957,1964,0,"NA
",19/04/2015
3958,1968,0,"NA
",19/04/2015
3959,839,<1,"NA
",19/04/2015
3960,837,<1,"NA
",19/04/2015
3961,1989,0,"NA
",19/04/2015
3962,1990,<3,"NA
",19/04/2015
3963,1991,<3,"NA
",19/04/2015
3964,1100,<2,"NA
",19/04/2015
3965,1101,<4,"NA
",19/04/2015
3966,1971,0,"NA
",19/04/2015
3967,1093,<2,"NA
",19/04/2015
3968,1096,<1,"NA
",19/04/2015
3969,1969,0,"NA
",19/04/2015
3970,1970,>1,"NA
",19/04/2015
3971,1104,<4,"NA
",19/04/2015
3972,2057,<1,"NA
",19/04/2015
3973,2068,>1,"NA
",19/04/2015
3974,827,0,"NA
",19/04/2015
3975,828,0,"NA
",19/04/2015
3976,829,<2,"NA
",19/04/2015
3977,830,<1,"NA
",19/04/2015
3978,900,0,"NA
",19/04/2015
3979,21,0,"NA
",19/04/2015
3980,23,<4,"NA
",19/04/2015
3981,24,<3,"NA
",19/04/2015
3982,2090,>3,"NA
",19/04/2015
3983,2714,>4,"NA
",19/04/2015
3984,1163,>4,"NA
",19/04/2015
3985,1162,>4,"NA
",19/04/2015
3986,2040,<2,"NA
",19/04/2015
3987,2033,<1,"NA
",19/04/2015
3988,197,>4,"NA
",19/04/2015
3989,209,>4,"NA
",19/04/2015
3990,2007,<3,"NA
",19/04/2015
3991,2009,>3,"NA
",19/04/2015
3992,2012,>3,"NA
",19/04/2015
3993,2013,<4,"NA
",19/04/2015
3994,202,<2,"NA
",19/04/2015
3995,1317,<4,"NA
",19/04/2015
3996,1313,<3,"NA
",19/04/2015
3997,1314,<3,"NA
",19/04/2015
3998,2719,0,"NA
",19/04/2015
3999,949,0,"NA
",19/04/2015
4000,1303,0,"NA
",19/04/2015
4001,1304,<3,"NA
",19/04/2015
4002,1306,0,"NA
",19/04/2015
4003,1307,<1,"NA
",19/04/2015
4004,1211,>4,"NA
",19/04/2015
4005,1215,<4,"NA
",19/04/2015
4006,1225,<3,"NA
",19/04/2015
4007,1234,0,"NA
",19/04/2015
4008,1242,<4,"NA
",19/04/2015
4009,1244,<3,"NA
",19/04/2015
4010,1258,<3,"NA
",19/04/2015
4011,1260,<2,"NA
",19/04/2015
4012,1262,<3,"NA
",19/04/2015
4013,1269,<2,"NA
",19/04/2015
4014,1270,<1,"NA
",19/04/2015
4015,1271,>3,"NA
",19/04/2015
4016,1273,0,"NA
",19/04/2015
4017,1319,<4,"NA
",19/04/2015
4018,1321,<1,"NA
",19/04/2015
4019,1322,<4,"NA
",19/04/2015
4020,1324,<4,"NA
",19/04/2015
4021,46,<2,"NA
",19/04/2015
4022,47,<3,"NA
",19/04/2015
4023,49,>2,"NA
",19/04/2015
4024,61,0,"NA
",19/04/2015
4025,1279,<4,"NA
",19/04/2015
4026,6,>1,"NA
",19/04/2015
4027,7,<4,"NA
",19/04/2015
4028,1403,<3,"NA
",19/04/2015
4029,1405,<3,"NA
",19/04/2015
4030,1083,<4,"NA
",19/04/2015
4031,1091,<2,"NA
",19/04/2015
4032,1125,0,"NA
",19/04/2015
4033,1128,>3,"NA
",19/04/2015
4034,898,<3,"NA
",19/04/2015
4035,1203,<2,"NA
",19/04/2015
4036,1205,<4,"NA
",19/04/2015
4037,1208,>4,"NA
",19/04/2015
4038,1143,<4,"NA
",19/04/2015
4039,1177,<1,"NA
",19/04/2015
4040,1274,<4,"NA
",19/04/2015
4041,1134,0,"NA
",19/04/2015
4042,1137,<2,"NA
",19/04/2015
4043,1180,>3,"NA
",19/04/2015
4044,1067,<3,"NA
",19/04/2015
4045,1184,<4,"NA
",19/04/2015
4046,30,<4,"NA
",19/04/2015
4047,34,0,"NA
",19/04/2015
4048,28,<3,"NA
",19/04/2015
4049,29,>4,"NA
",19/04/2015
4050,31,<2,"NA
",19/04/2015
4051,890,<4,"NA
",19/04/2015
4052,891,0,"NA
",19/04/2015
4053,895,<4,"NA
",19/04/2015
4054,1399,<3,"NA
",19/04/2015
4055,1400,<3,"NA
",19/04/2015
4056,1401,>1,"NA
",19/04/2015
4057,1390,<2,"NA
",19/04/2015
4058,991,<4,"NA
",19/04/2015
4059,1662,<3,"NA
",19/04/2015
4060,1670,<1,"NA
",19/04/2015
4061,889,<4,"NA
",19/04/2015
4062,1016,<4,"NA
",19/04/2015
4063,870,<3,"NA
",19/04/2015
4064,872,>4,"NA
",19/04/2015
4065,880,<4,"NA
",19/04/2015
4066,897,<2,"NA
",19/04/2015
4067,1674,>4,"NA
",19/04/2015
4068,1003,<4,"NA
",19/04/2015
4069,937,<1,"NA
",19/04/2015
4070,942,<4,"NA
",19/04/2015
4071,996,<2,"NA
",19/04/2015
4072,1014,>4,"NA
",19/04/2015
4073,1018,<1,"NA
",19/04/2015
4074,1020,<3,"NA
",19/04/2015
4075,1667,<3,"NA
",19/04/2015
4076,933,<3,"NA
",19/04/2015
4077,11,<3,"NA
",19/04/2015
4078,962,>4,"NA
",19/04/2015
4079,1550,<1,"NA
",19/04/2015
4080,1552,<3,"NA
",19/04/2015
4081,842,<4,"NA
",19/04/2015
4082,843,<3,"NA
",19/04/2015
4083,844,<3,"NA
",19/04/2015
4084,1555,0,"NA
",19/04/2015
4085,237,<1,"NA
",19/04/2015
4086,230,<3,"NA
",19/04/2015
4087,1593,<3,"NA
",19/04/2015
4088,1594,0,"NA
",19/04/2015
4089,1608,<2,"NA
",19/04/2015
4090,1612,0,"NA
",19/04/2015
4091,1564,<3,"NA
",19/04/2015
4092,1570,<3,"NA
",19/04/2015
4093,1573,0,"NA
",19/04/2015
4094,854,<3,"NA
",19/04/2015
4095,856,<4,"NA
",19/04/2015
4096,857,<3,"NA
",19/04/2015
4097,2153,<3,"NA
",19/04/2015
4098,970,>2,"NA
",19/04/2015
4099,2149,<3,"NA
",19/04/2015
4100,983,<3,"NA
",19/04/2015
4101,973,<3,"NA
",19/04/2015
4102,974,<3,"NA
",19/04/2015
4103,1576,<3,"NA
",19/04/2015
4104,1577,0,"NA
",19/04/2015
4105,1580,0,"NA
",19/04/2015
4106,1581,0,"NA
",19/04/2015
4107,2717,>4,"NA
",19/04/2015
4108,300,>1,"NA
",19/04/2015
4109,302,<2,"NA
",19/04/2015
4110,304,>3,"NA
",19/04/2015
4111,305,0,"NA
",19/04/2015
4112,1613,0,"NA
",19/04/2015
4113,1781,>3,"NA
",19/04/2015
4114,1609,<2,"NA
",19/04/2015
4115,1787,<3,"NA
",19/04/2015
4116,1788,<3,"NA
",19/04/2015
4117,1615,<4,"NA
",19/04/2015
4118,1616,0,"NA
",19/04/2015
4119,258,<3,"NA
",19/04/2015
4120,270,<3,"NA
",19/04/2015
4121,278,>3,"NA
",19/04/2015
4122,281,0,"NA
",19/04/2015
4123,277,0,"NA
",19/04/2015
4124,1584,0,"NA
",19/04/2015
4125,1585,<3,"NA
",19/04/2015
4126,1586,0,"NA
",19/04/2015
4127,16,<2,"NA
",19/04/2015
4128,17,>1,"NA
",19/04/2015
4129,22,<3,"NA
",19/04/2015
4130,19,>1,"NA
",19/04/2015
4131,20,0,"NA
",19/04/2015
4132,322,<3,"NA
",20/04/2015
4133,324,0,"NA
",20/04/2015
4134,325,<4,"NA
",20/04/2015
4135,326,>1,"NA
",20/04/2015
4136,579,<2,"NA
",20/04/2015
4137,580,<3,"NA
",20/04/2015
4138,581,<2,"NA
",20/04/2015
4139,582,>4,"NA
",20/04/2015
4140,137,<3,"NA
",20/04/2015
4141,138,<3,"NA
",20/04/2015
4142,139,0,"NA
",20/04/2015
4143,140,<3,"NA
",20/04/2015
4144,600,<3,"NA
",20/04/2015
4145,601,<3,"NA
",20/04/2015
4146,602,>3,"NA
",20/04/2015
4147,465,<3,"NA
",20/04/2015
4148,469,<3,"NA
",20/04/2015
4149,477,<2,"NA
",20/04/2015
4150,478,>1,"NA
",20/04/2015
4151,473,0,"NA
",20/04/2015
4152,476,>4,"NA
",20/04/2015
4153,468,0,"NA
",20/04/2015
4154,26,<3,"NA
",20/04/2015
4155,27,>3,"NA
",20/04/2015
4156,4,>3,"NA
",20/04/2015
4157,1,>3,"NA
",20/04/2015
4158,2,>4,"NA
",20/04/2015
4159,3,>1,"NA
",20/04/2015
4160,5,>3,"NA
",20/04/2015
4161,549,0,"NA
",20/04/2015
4162,564,<3,"NA
",20/04/2015
4163,559,<3,"NA
",20/04/2015
4164,572,>3,"NA
",20/04/2015
4165,300,>1,"NA
",20/04/2015
4166,302,<2,"NA
",20/04/2015
4167,1621,<3,"NA
",21/04/2015
4168,1423,<4,"NA
",21/04/2015
4169,639,<2,"NA
",21/04/2015
4170,1374,0,"NA
",21/04/2015
4171,657,>4,"NA
",21/04/2015
4172,652,>3,"NA
",21/04/2015
4173,80,>3,"NA
",21/04/2015
4174,83,<1,"NA
",21/04/2015
4175,88,>3,"NA
",21/04/2015
4176,89,<1,"NA
",21/04/2015
4177,90,0,"NA
",21/04/2015
4178,93,<2,"NA
",21/04/2015
4179,94,0,"NA
",21/04/2015
4180,95,<4,"NA
",21/04/2015
4181,96,>3,"NA
",21/04/2015
4182,97,<3,"NA
",21/04/2015
4183,98,>3,"NA
",21/04/2015
4184,69,<4,"NA
",21/04/2015
4185,606,<1,"NA
",20/04/2015
4186,607,<1,"NA
",20/04/2015
4187,608,0,"NA
",20/04/2015
4188,609,0,"NA
",20/04/2015
4189,460,>3,"NA
",20/04/2015
4190,694,>3,"NA
",21/04/2015
4191,693,<2,"NA
",21/04/2015
4192,726,0,"NA
",21/04/2015
4193,727,<1,"NA
",21/04/2015
4194,1417,>2,"NA
",21/04/2015
4195,1420,<4,"NA
",21/04/2015
4196,761,<3,"NA
",21/04/2015
4197,756,<3,"NA
",21/04/2015
4198,764,<3,"NA
",21/04/2015
4199,767,<4,"NA
",21/04/2015
4200,1372,0,"NA
",21/04/2015
4201,1333,<1,"NA
",21/04/2015
4202,1351,>2,"NA
",21/04/2015
4203,1352,<3,"NA
",21/04/2015
4204,1356,>1,"NA
",21/04/2015
4205,1361,>4,"NA
",21/04/2015
4206,1524,<4,"NA
",21/04/2015
4207,1531,<3,"NA
",21/04/2015
4208,1532,<3,"NA
",21/04/2015
4209,1544,<4,"NA
",21/04/2015
4210,1488,<4,"NA
",21/04/2015
4211,1491,<3,"NA
",21/04/2015
4212,1542,0,"NA
",21/04/2015
4213,1677,0,"NA
",21/04/2015
4214,1679,<3,"NA
",21/04/2015
4215,1683,0,"NA
",21/04/2015
